"Študenti terciarnega izobraževanja po: ŠTUDIJSKO LETO, STATISTIÈNA"
"REGIJA, VRSTA IZOBRAŽEVANJA , SPOL"

"2007/08"
" ";"SLOVENIJA"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";112
" ";" ";" ";"Ženske";222
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";226
" ";" ";" ";"Ženske";462
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";1
" ";" ";" ";"Ženske";10
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";19
" ";" ";" ";"Ženske";33
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";6
" ";" ";" ";"Ženske";3
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";31
" ";" ";" ";"Ženske";53
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";17
" ";" ";" ";"Ženske";12
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";2
" ";" ";" ";"Ženske";6
" ";"Posavska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";310
" ";" ";" ";"Ženske";228
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";360
" ";" ";" ";"Ženske";388
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";291
" ";" ";" ";"Ženske";377
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";194
" ";" ";" ";"Ženske";285
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";466
" ";" ";" ";"Ženske";768
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";6
" ";" ";" ";"Ženske";12
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";45
" ";" ";" ";"Ženske";63
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";4
" ";" ";" ";"Ženske";3
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";46
" ";" ";" ";"Ženske";76
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";22
" ";" ";" ";"Ženske";7
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";2
" ";" ";" ";"Ženske";10
" ";"Jugovzhodna Slovenija"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";542
" ";" ";" ";"Ženske";507
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";887
" ";" ";" ";"Ženske";850
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";473
" ";" ";" ";"Ženske";753
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";338
" ";" ";" ";"Ženske";615
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";932
" ";" ";" ";"Ženske";1674
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";19
" ";" ";" ";"Ženske";36
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";112
" ";" ";" ";"Ženske";152
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";10
" ";" ";" ";"Ženske";17
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";113
" ";" ";" ";"Ženske";160
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";36
" ";" ";" ";"Ženske";21
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";11
" ";" ";" ";"Ženske";12
" ";"Osrednjeslovenska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";1878
" ";" ";" ";"Ženske";1702
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";2411
" ";" ";" ";"Ženske";2298
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";1494
" ";" ";" ";"Ženske";2545
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";1689
" ";" ";" ";"Ženske";2740
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";3860
" ";" ";" ";"Ženske";6252
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";110
" ";" ";" ";"Ženske";149
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";385
" ";" ";" ";"Ženske";533
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";38
" ";" ";" ";"Ženske";98
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";646
" ";" ";" ";"Ženske";855
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";208
" ";" ";" ";"Ženske";238
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";68
" ";" ";" ";"Ženske";124
" ";"Gorenjska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";1041
" ";" ";" ";"Ženske";825
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";919
" ";" ";" ";"Ženske";959
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";599
" ";" ";" ";"Ženske";1028
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";582
" ";" ";" ";"Ženske";1019
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";1351
" ";" ";" ";"Ženske";2354
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";27
" ";" ";" ";"Ženske";53
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";105
" ";" ";" ";"Ženske";151
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";16
" ";" ";" ";"Ženske";32
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";209
" ";" ";" ";"Ženske";235
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";65
" ";" ";" ";"Ženske";59
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";17
" ";" ";" ";"Ženske";28
" ";"Primorsko-notranjska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";243
" ";" ";" ";"Ženske";209
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";305
" ";" ";" ";"Ženske";266
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";112
" ";" ";" ";"Ženske";277
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";116
" ";" ";" ";"Ženske";248
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";328
" ";" ";" ";"Ženske";590
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";3
" ";" ";" ";"Ženske";11
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";30
" ";" ";" ";"Ženske";60
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";9
" ";" ";" ";"Ženske";6
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";38
" ";" ";" ";"Ženske";76
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";12
" ";" ";" ";"Ženske";9
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";4
" ";" ";" ";"Ženske";5
" ";"Goriška"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";433
" ";" ";" ";"Ženske";314
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";764
" ";" ";" ";"Ženske";602
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";357
" ";" ";" ";"Ženske";528
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";357
" ";" ";" ";"Ženske";684
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";874
" ";" ";" ";"Ženske";1569
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";16
" ";" ";" ";"Ženske";29
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";96
" ";" ";" ";"Ženske";120
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";11
" ";" ";" ";"Ženske";14
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";97
" ";" ";" ";"Ženske";159
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";33
" ";" ";" ";"Ženske";38
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";7
" ";" ";" ";"Ženske";25
" ";"Obalno-kraška"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";257
" ";" ";" ";"Ženske";284
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";457
" ";" ";" ";"Ženske";455
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";382
" ";" ";" ";"Ženske";460
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";339
" ";" ";" ";"Ženske";564
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";649
" ";" ";" ";"Ženske";1060
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";17
" ";" ";" ";"Ženske";30
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";78
" ";" ";" ";"Ženske";108
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";21
" ";" ";" ";"Ženske";23
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";90
" ";" ";" ";"Ženske";143
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";29
" ";" ";" ";"Ženske";31
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";10
" ";" ";" ";"Ženske";12
" ";"stalno bivališèe neznano ali v tujini"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";53
" ";" ";" ";"Ženske";33
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";53
" ";" ";" ";"Ženske";91
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";61
" ";" ";" ";"Ženske";61
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";100
" ";" ";" ";"Ženske";178
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";200
" ";" ";" ";"Ženske";369
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";7
" ";" ";" ";"Ženske";21
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";60
" ";" ";" ";"Ženske";52
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";3
" ";" ";" ";"Ženske";8
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";70
" ";" ";" ";"Ženske";98
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";51
" ";" ";" ";"Ženske";62
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";22
" ";" ";" ";"Ženske";20
"2009/10"
" ";"SLOVENIJA"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";8624
" ";" ";" ";"Ženske";7970
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";5285
" ";" ";" ";"Ženske";5089
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";9667
" ";" ";" ";"Ženske";13081
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";9602
" ";" ";" ";"Ženske";14404
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";8815
" ";" ";" ";"Ženske";16436
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";570
" ";" ";" ";"Ženske";1118
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";2471
" ";" ";" ";"Ženske";4281
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";100
" ";" ";" ";"Ženske";69
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";1615
" ";" ";" ";"Ženske";2267
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";723
" ";" ";" ";"Ženske";575
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";956
" ";" ";" ";"Ženske";1155
" ";"Pomurska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";473
" ";" ";" ";"Ženske";450
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";235
" ";" ";" ";"Ženske";308
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";533
" ";" ";" ";"Ženske";587
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";478
" ";" ";" ";"Ženske";628
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";451
" ";" ";" ";"Ženske";890
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";24
" ";" ";" ";"Ženske";52
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";112
" ";" ";" ";"Ženske";170
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";2
" ";" ";" ";"Ženske";2
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";74
" ";" ";" ";"Ženske";101
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";18
" ";" ";" ";"Ženske";17
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";32
" ";" ";" ";"Ženske";47
" ";"Podravska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";1289
" ";" ";" ";"Ženske";1432
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";578
" ";" ";" ";"Ženske";655
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";1373
" ";" ";" ";"Ženske";1727
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";1491
" ";" ";" ";"Ženske";1866
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";1237
" ";" ";" ";"Ženske";2302
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";57
" ";" ";" ";"Ženske";116
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";317
" ";" ";" ";"Ženske";594
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";22
" ";" ";" ";"Ženske";3
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";195
" ";" ";" ";"Ženske";360
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";117
" ";" ";" ";"Ženske";79
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";156
" ";" ";" ";"Ženske";189
" ";"Koroška"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";376
" ";" ";" ";"Ženske";324
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";167
" ";" ";" ";"Ženske";195
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";336
" ";" ";" ";"Ženske";412
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";358
" ";" ";" ";"Ženske";481
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";317
" ";" ";" ";"Ženske";654
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";20
" ";" ";" ";"Ženske";43
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";54
" ";" ";" ";"Ženske";153
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";6
" ";" ";" ";"Ženske";1
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";49
" ";" ";" ";"Ženske";79
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";18
" ";" ";" ";"Ženske";6
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";39
" ";" ";" ";"Ženske";33
" ";"Savinjska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";1258
" ";" ";" ";"Ženske";1133
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";659
" ";" ";" ";"Ženske";754
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";1352
" ";" ";" ";"Ženske";2000
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";1114
" ";" ";" ";"Ženske";1669
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";1053
" ";" ";" ";"Ženske";2008
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";62
" ";" ";" ";"Ženske";111
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";269
" ";" ";" ";"Ženske";667
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";14
" ";" ";" ";"Ženske";9
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";244
" ";" ";" ";"Ženske";314
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";82
" ";" ";" ";"Ženske";59
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";86
" ";" ";" ";"Ženske";102
" ";"Zasavska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";205
" ";" ";" ";"Ženske";200
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";109
" ";" ";" ";"Ženske";118
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";145
" ";" ";" ";"Ženske";266
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";167
" ";" ";" ";"Ženske";297
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";141
" ";" ";" ";"Ženske";322
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";3
" ";" ";" ";"Ženske";25
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";44
" ";" ";" ";"Ženske";79
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";4
" ";" ";" ";"Ženske";1
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";23
" ";" ";" ";"Ženske";44
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";10
" ";" ";" ";"Ženske";7
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";16
" ";" ";" ";"Ženske";15
" ";"Posavska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";281
" ";" ";" ";"Ženske";234
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";192
" ";" ";" ";"Ženske";184
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";421
" ";" ";" ";"Ženske";515
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";320
" ";" ";" ";"Ženske";476
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";299
" ";" ";" ";"Ženske";576
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";8
" ";" ";" ";"Ženske";36
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";77
" ";" ";" ";"Ženske";125
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";3
" ";" ";" ";"Ženske";-
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";30
" ";" ";" ";"Ženske";44
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";26
" ";" ";" ";"Ženske";7
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";20
" ";" ";" ";"Ženske";29
" ";"Jugovzhodna Slovenija"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";647
" ";" ";" ";"Ženske";595
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";567
" ";" ";" ";"Ženske";440
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";772
" ";" ";" ";"Ženske";1062
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";594
" ";" ";" ";"Ženske";996
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";613
" ";" ";" ";"Ženske";1187
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";37
" ";" ";" ";"Ženske";77
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";175
" ";" ";" ";"Ženske";259
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";6
" ";" ";" ";"Ženske";5
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";101
" ";" ";" ";"Ženske";104
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";44
" ";" ";" ";"Ženske";20
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";46
" ";" ";" ";"Ženske";60
" ";"Osrednjeslovenska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";1973
" ";" ";" ";"Ženske";1868
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";1302
" ";" ";" ";"Ženske";1159
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";2424
" ";" ";" ";"Ženske";3375
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";2684
" ";" ";" ";"Ženske";4058
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";2512
" ";" ";" ";"Ženske";4337
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";200
" ";" ";" ";"Ženske";335
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";700
" ";" ";" ";"Ženske";1056
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";19
" ";" ";" ";"Ženske";24
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";452
" ";" ";" ";"Ženske";633
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";219
" ";" ";" ";"Ženske";208
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";286
" ";" ";" ";"Ženske";366
" ";"Gorenjska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";1022
" ";" ";" ";"Ženske";895
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";502
" ";" ";" ";"Ženske";490
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";906
" ";" ";" ";"Ženske";1329
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";942
" ";" ";" ";"Ženske";1489
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";872
" ";" ";" ";"Ženske";1598
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";65
" ";" ";" ";"Ženske";129
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";241
" ";" ";" ";"Ženske";374
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";8
" ";" ";" ";"Ženske";6
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";197
" ";" ";" ";"Ženske";213
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";61
" ";" ";" ";"Ženske";57
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";77
" ";" ";" ";"Ženske";79
" ";"Primorsko-notranjska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";268
" ";" ";" ";"Ženske";174
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";160
" ";" ";" ";"Ženske";149
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";218
" ";" ";" ";"Ženske";364
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";203
" ";" ";" ";"Ženske";379
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";218
" ";" ";" ";"Ženske";445
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";13
" ";" ";" ";"Ženske";25
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";56
" ";" ";" ";"Ženske";140
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";3
" ";" ";" ";"Ženske";3
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";36
" ";" ";" ";"Ženske";57
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";8
" ";" ";" ";"Ženske";6
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";14
" ";" ";" ";"Ženske";28
" ";"Goriška"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";523
" ";" ";" ";"Ženske";361
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";498
" ";" ";" ";"Ženske";328
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";577
" ";" ";" ";"Ženske";699
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";561
" ";" ";" ";"Ženske";975
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";580
" ";" ";" ";"Ženske";1121
